id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
9805,tt0349047,0.712886999999999,0,0,(T)Raumschiff Surprise - Periode 1,Michael Herbig|Rick Kavanian|Christian Tramitz|Anja Kling|Til Schweiger,,Michael Herbig,,taxi driver|space marine|time travel,"Hundreds of years after humans have settled on Mars, Regulator Rogul and Lord Jens Maul, lead a force of Martians to Earth in order to conquer the planet. Queen Metaphor looks to the gay heroes aboard the spaceship Surprise -- Captain Kork, Mr. Spuck, and first engineer Schrotty",87,Comedy|Science Fiction,herbX film GmbH,7/14/04,80,6.3,2004,0,0
9675,tt0375063,0.702631999999999,16000000,109502303,Sideways,Paul Giamatti|Thomas Haden Church|Virginia Madsen|Sandra Oh|Marylouise Burke,http://www.foxsearchlight.com/sideways/,Alexander Payne,In search of wine. In search of women. In search of themselves.,california|golf|oscar award|wine|stag night,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.",126,Comedy|Drama|Romance,Fox Searchlight Pictures|Michael London Productions|Sideways Productions Inc.,10/22/04,238,6.6,2004,18471126.3969943,126414429.967186
10762,tt0364751,0.696312,19000000,69631118,Without a Paddle,Seth Green|Matthew Lillard|Dax Shepard|Antony Starr|Andrew Hampton,,Steven Brill,"The call of the wild, the thrill of adventure. The mistake of a lifetime.",death of a friend|treasure hunt,"Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter.",95,Action|Adventure|Comedy|Thriller,Paramount Pictures|De Line Pictures,8/20/04,109,5.2,2004,21934462.5964308,80385323.8588769
13193,tt0332375,0.681008,0,0,Saved!,Jena Malone|Mandy Moore|Macaulay Culkin|Patrick Fugit|Heather Matarazzo,http://www.savedmovie.com/,Brian Dannelly,,christianity|gay|coming out|independent film|coming of age,"Teenage Mary Cummings, who has ""been Born Again her whole life,"" is about to enter her senior year at American Eagle Christian High School near Baltimore with her Fundamentalist Christian friends Hilary Faye and Veronica, the three of whom have formed a girl group called the Christian Jewels. Everything seems perfectâ€”until Maryâ€™s ""perfect Christian boyfriend"" Dean tells her, as theyâ€™re swimming underwater, that he thinks he's gay.",92,Comedy|Drama|Family,,1/21/04,71,6,2004,0,0
9384,tt0335438,0.679997,60000000,170268750,Starsky & Hutch,Ben Stiller|Owen Wilson|Snoop Dogg|Fred Williamson|Vince Vaughn,,Todd Phillips,They're the man.,informant|jumping from a rooftop|surveillance footage,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",101,Comedy|Crime,Weed Road Pictures|Warner Bros.|Dimension Films|Red Hour Films|AR-TL,3/5/04,368,5.5,2004,69266723.9887289,196565975.169264
16791,tt0366450,0.679385999999999,0,0,Five Children and It,Tara Fitzgerald|Freddie Highmore|Alex Jennings|Jonathan Bailey|Jessica Claridge,,John Stephenson,You are invited to discover the secret...,fairy|wish fulfillment,"A Psammead is 'It', an ancient, irritable, ugly sand fairy, which five children find one day in a gravel pit. As a reward for finding him, It grants the children one wish a day, the results of which will last until sunset.",88,Adventure|Fantasy|Drama|Science Fiction|Family,Capitol Films|Endgame Entertainment|Sandfairy,10/15/04,35,5.4,2004,0,0
11132,tt0361467,0.678708,15000000,29331068,Confessions of a Teenage Drama Queen,Lindsay Lohan|Adam Garcia|Glenne Headly|Alison Pill|Megan Fox,,Sara Sugarman,She's making a scene over everything.,rock star|spotlight|high school|party|rival,"When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",89,Music|Comedy|Family|Romance,Walt Disney Pictures,2/17/04,134,5.1,2004,17316680.9971822,33861116.5241773
6947,tt0368447,0.677316,60000000,256697520,The Village,Bryce Dallas Howard|Joaquin Phoenix|Adrien Brody|William Hurt|Sigourney Weaver,,M. Night Shyamalan,There is no turning back,forest,"When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",108,Drama|Mystery|Thriller,Scott Rudin Productions|Touchstone Pictures|Blinding Edge Pictures,7/30/04,514,6,2004,69266723.9887289,296343271.107187
2122,tt0327247,0.674089,40000000,26155781,The Whole Ten Yards,Bruce Willis|Matthew Perry|Amanda Peet|Kevin Pollak|Frank Collison,,Howard Deutch,"They missed each other. This time, their aim is better.",hitman,"Jimmy 'The Tulip' Tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, Jill, a purported assassin who has yet to pull off a clean hit. Suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on Jimmy and Jill's doorstep; it's Oz, and he's begging them to help him rescue his wife, Cynthia.",98,Comedy|Thriller|Crime,Cheyenne Enterprises|Franchise Pictures|MHF Zweite Academy Film|Eclipse Catering|Nine Yards Two Productions,4/7/04,161,5.5,2004,46177815.9924859,30195421.053944
615,tt0335345,0.672946,30000000,611899420,The Passion of the Christ,Jim Caviezel|Maia Morgenstern|Christo Jivkov|Francesco De Vito|Monica Bellucci,http://www.thepassionofthechrist.com/,Mel Gibson,"By his wounds, we were healed.",christianity|jewry|roman empire|jesus christ|suffering,"""The Passion of the Christ"" is a film about the last 12 hours in the life of Jesus. Director Mel Gibson received much criticism from critics and audiences for his explicit depiction of and focus on violence and on christs suffering, especially on the part of the jewish community. The films languages are Arabic, Latin and Hebrew and its actors are laymen which was controversially received as well.",127,Drama,Icon Productions,2/25/04,457,6.8,2004,34633361.9943644,706404470.566721
11237,tt0366174,0.652366,20000000,70992898,Anacondas: The Hunt for the Blood Orchid,Johnny Messner|KaDee Strickland|Matthew Marsden|Nicholas Gonzalez|Eugene Byrd,,Dwight H. Little,,snake|expedition|traitor|research|orchid,"The blood orchid - A rare flower that holds the secret of eternal life and a fortune to the pharmaceutical company that finds it. Led by a two-fisted soldier of fortune, a scientific expedition is sent deep into the jungles of Borneo to locate and bring back samples of the legendary plant. Battling their way upriver, the explorers brave poisonous insects, ferocious crocodiles and savage headhunters, unaware they're being stalked by an even greater danger: a nest of giant anacondas, voracious, fifty-foot-long flesh-eaters who'll stop at nothing to protect their breeding ground, the blood orchid's home.",97,Adventure|Action|Horror|Science Fiction|Thriller,Screen Gems|Middle Fork Productions,8/26/04,109,5,2004,23088907.9962429,81957424.515433
1677,tt0350258,0.648721,40000000,124731534,Ray,Jamie Foxx|Kerry Washington|Regina King|Harry Lennix|Clifton Powell,http://movies.uip.de/ray/,Taylor Hackford,The extraordinary life story of Ray Charles. A man who fought harder and went farther than anyone thought possible.,black people|soul|country music|loss of brother|1970s,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",152,Drama,Universal Pictures,10/29/04,246,7,2004,46177815.9924859,143995745.637812
10677,tt0338096,0.640232,25000000,27685016,Dirty Dancing: Havana Nights,Diego Luna|Romola Garai|Sela Ward|John Slattery|Jonathan Jackson,,Guy Ferland,Break the rules. Find your freedom. Live your life.,dance|reicher amerikaner|cuban revolution|little boy|falling in love,"In pre-revolution Cuba, Katey Miller is about to defy everyone's expectations. Instead of a parent-approved suitor, Katey is drawn to the sexy waiter, Javier, who spends his nights dancing in Havana's nightclubs. As she secretly learns to dance with Javier, she learns the meanings of love, sensuality and independence.",86,Drama|Romance,Miramax Films|Lions Gate Films|Artisan Entertainment|Lawrence Bender Productions|Havana Nights LLC,2/27/04,76,5.8,2004,28861134.9953037,31960839.3649257
2003,tt0348529,0.63799,0,0,Anatomie de l'enfer,Amira Casar|Rocco Siffredi|Jacques Monge|Catherine Breillat,,Catherine Breillat,,gay|sex|gay scene|women's sexual identity|nightclub,"A man rescues a woman from a suicide attempt in a gay nightclub. Walking the streets together, she propositions him: She'll pay him to visit her at her isolated house for four consecutive nights. There he will silently watch her. He's reluctant, but agrees. As the four nights progress, they become more intimate with each other, and a mutual fascination/revulsion develops. By the end of the four-day ""contract"", these two total strangers will have had a profound impact on each other.",88,Drama,Canal Plus|CB Films|Centre National de la CinÃ©matographie|Flach Films|TLA Releasing,1/28/04,16,4.8,2004,0,0
57825,tt0361411,0.626685,7000000,0,Bride & Prejudice,Aishwarya Rai Bachchan|Martin Henderson|Naveen Andrews|Daniel Gillies|Indira Varma,,Gurinder Chadha,Bollywood meets Hollywood... And it's a perfect match,bollywood|woman director,"A Bollywood update of Jane Austen's classic tale, in which Mrs. Bakshi is eager to find suitable husbands for her four unmarried daughters. When the rich single gentlemen Balraj and Darcy come to visit, the Bakshis have high hopes, though circumstance and boorish opinions threaten to get in the way of romance.",111,Drama|Comedy|Music|Romance,,2/11/04,64,6.8,2004,8081117.79868504,0
10740,tt0337876,0.622281,20000000,0,Birth,Nicole Kidman|Cameron Bright|Danny Huston|Lauren Bacall|Alison Elliott,,Jonathan Glazer,Be careful what you wish for.,loss of husband|reincarnation|friends|little boy|independent film,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",100,Drama|Mystery|Thriller,Fine Line Features|New Line Cinema|Lou Yi Inc.|Academy Films|March Entertainment,9/8/04,84,5.8,2004,23088907.9962429,0
11823,tt0360201,0.614247999999999,31000000,41512007,Wimbledon,Kirsten Dunst|Paul Bettany|Sam Neill|James McAvoy|Bernard Hill,,Richard Loncraine,She's the golden girl. He's the longshot. It's a match made in...,tennis|new love|tennis player|australia|wimbledon,"A pro tennis player has lost his ambition and has fallen in rank to 119. Fortunately for him, he meets a young player on the women's circuit who helps him recapture his focus for Wimbledon.",98,Comedy|Romance,Universal Pictures,9/13/04,168,5.7,2004,35787807.3941766,47923345.5181197
11081,tt0364045,0.611839999999999,45000000,65470529,Taking Lives,Angelina Jolie|Ethan Hawke|Kiefer Sutherland|Gena Rowlands|Olivier Martinez,,D.J. Caruso,He would kill to be you.,underdog|strangeness|special capabilities|undercover agent|investigation,"Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness.",103,Action|Drama|Mystery|Thriller,Village Roadshow Pictures|Atmosphere Entertainment MM|Warner Bros.,3/19/04,181,6,2004,51950042.9915466,75582151.0273178
13505,tt0314498,0.610925,0,0,The Perfect Score,Chris Evans|Bryan Greenberg|Scarlett Johansson|Erika Christensen|Matthew Lillard,,Brian Robbins,The S.A.T is hard to take. It's even harder to steal.,secret|test|school|student|hacking,Six high school seniors decide to break into the Princeton Testing Center so they can steal the answers to their upcoming SAT tests and all get perfect scores.,93,Comedy|Crime,Paramount Pictures,1/30/04,78,5.5,2004,0,0
36763,tt0355987,0.605833,0,0,Salem's Lot,Rob Lowe|James Cromwell|Donald Sutherland|Andre Braugher|Samantha Mathis,http://www.warnervideo.com/salemslot/,Mikael Salomon,"In a small town, evil spreads quickly.",vampire|priest|hospital,Writer Ben Mears returns to his childhood home of Jerusalem's Lot and discovers that it is being terrorized by vampires.,181,Horror|Drama|Mystery|Thriller,Warner Bros. Television,6/20/04,21,5,2004,0,0
9833,tt0293508,0.589983,70000000,154648887,The Phantom of the Opera,Gerard Butler|Emmy Rossum|Patrick Wilson|Miranda Richardson|Minnie Driver,,Joel Schumacher,The classic musical comes to the big screen for the first time.,dancing|obsession|auction|wheelchair|rose,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",143,Thriller|Drama|Romance,Odyssey Entertainment|Warner Bros.|Scion Films|Really Useful Films,12/8/04,280,6.8,2004,80811177.9868504,178533696.183218
438,tt0377713,0.588087,825000,0,Cube Zero,Zachary Bennett|Stephanie Moore|Michael Riley|Martin Roach|David Huband,,Ernie Barbarash,Every nightmare has a beginning.,riddle|mathematics|murder|violence|parallel universe,Cube Zero is the third film in the trilogy yet this time instead of a film about people trapped in a deadly cube trying to get out we see it from the eyes of someone who is controlling the cube and the torture of the victims inside. When the nerd canâ€™t stand to see a woman suffer he himself enters the cube to try and save her.,97,Mystery|Science Fiction|Thriller,Mad Circus Films|Lions Gate Entertainments|Mr. X,10/15/04,121,5.6,2004,952417.454845022,0
401,tt0333766,0.586936,2500000,26781723,Garden State,Zach Braff|Natalie Portman|Ian Holm|Peter Sarsgaard|Kenneth Graymez,http://www2.foxsearchlight.com/gardenstate/,Zach Braff,,individual|new jersey|paraplegic|loss of mother|expensive restaurant,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.",102,Comedy|Drama|Romance,Fox Searchlight Pictures|Double Feature Films|Jersey Films|Camelot Pictures|Large's Ark Productions,1/16/04,342,7.1,2004,2886113.49953037,30918036.9163932
8193,tt0374900,0.577759,400000,46118097,Napoleon Dynamite,Jon Heder|Aaron Ruell|Jon Gries|Efren Ramirez|Shondrella Avery,,Jared Hess,He's out to prove he's got nothing to prove.,underdog|brother brother relationship|idaho|high school|chat,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",95,Comedy,Access Films|Napoleon Pictures Limited|Carnival Films,6/11/04,290,6.6,2004,461778.159924859,53240824.9297404
13969,tt0361620,0.575292,30000000,0,First Daughter,Katie Holmes|Marc Blucas|Michael Keaton|Margaret Colin|Lela Rochon,,Forest Whitaker,The girl who always stood out is finally getting the chance to fit in.,u.s. president|undercover|college|daughter|romantic comedy,"Samantha MacKenzie, the daughter of the president of the United States, arrives at college with a group of Secret Service agents. Samantha, however, resents their presence and decides she wants to attend school just like a normal student. Her father agrees to recall the agents but secretly assigns James, an undercover agent, to pose as a student. They fall in love, but their romance is jeopardized when Samantha learns James' true identity.",105,Comedy|Drama|Family|Romance,Regency Enterprises|Epsilon Motion Pictures|Davis Entertainment|Spirit Dance Entertainment|New Regency Pictures,9/24/04,89,5.2,2004,34633361.9943644,0
11026,tt0204313,0.572018999999999,80000000,78000586,Exorcist: The Beginning,Stellan SkarsgÃ¥rd|Izabella Scorupco|James D'Arcy|Julian Wadham|Remy Sweeney,,Renny Harlin,Go back to where the horror began.,secret|obsession|exorcism|remake|priest,"Having lived through traumatizing events during WWII, Father Lankester Merrin takes a sabbatical from the Church to conduct archaeological excavations in British-administered East Africa. Merrin unearths an ancient Byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. The natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the British military troops. As the village rapidly disintegrates into chaos and war, Merrin must face-off with the demon which has taken possession of somebody close to him.",114,Horror|Mystery|Thriller,Morgan Creek Productions|Dominion Productions,8/20/04,79,4.6,2004,92355631.9849719,90047417.6903518
9893,tt0368975,0.558402,0,0,Sleepover,Alexa PenaVega|Mika Boorem|Jane Lynch|Sam Huntington|Sara Paxton,,Joe Nussbaum,The rules are set. The game is on.,high school|scavenger hunt|teenage crush|slumber party|teenager,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",89,Comedy|Family,,7/9/04,70,5.4,2004,0,0
11208,tt0324554,0.545686,30000000,13001257,Wicker Park,Josh Hartnett|Rose Byrne|Matthew Lillard|Diane Kruger|Christopher Cousins,,Paul McGuigan,Passion never dies.,love of one's life|leave|look-alike|intrigue,"Matthew, a young advertising executive in Chicago, puts his life and a business trip to China on hold when he thinks he sees Lisa, the love of his life who left him without a word two years earlier, walking out of a restaurant one day.",114,Drama|Mystery|Romance|Thriller,Lakeshore Entertainment|Metro-Goldwyn-Mayer (MGM)|Mel's Cite du Cinema,9/3/04,83,6.6,2004,34633361.9943644,15009241.3354254
11540,tt0373690,0.532612,23000000,0,ArsÃ¨ne Lupin,Romain Duris|Kristin Scott Thomas|Eva Green|Pascal Greggory|Robin Renucci,,Jean-Paul SalomÃ©,,paris|transformation|crook|thief|falling in love,"As the daring thief ArsÃ¨ne Lupin (Duris) ransacks the homes of wealthy Parisians, the police, with a secret weapon in their arsenal, attempt to ferret him out.",131,Romance|Action|Adventure|Crime|Mystery,,9/17/04,61,4.8,2004,26552244.1956794,0
421,tt0362270,0.530799,50000000,34808403,The Life Aquatic with Steve Zissou,Bill Murray|Anjelica Huston|Cate Blanchett|Willem Dafoe|Owen Wilson,,Wes Anderson,"The deeper you go, the weirder life gets.",ocean|film making|loss of mother|cynic|red cap,Wes Andersonâ€™s incisive quirky comedy build up stars complex characters like in â€˜The Royal Tenenbaumsâ€™ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,119,Adventure|Comedy|Drama,Touchstone Pictures,12/10/04,433,7,2004,57722269.9906074,40184400.7181573
10204,tt0327437,0.521121,110000000,72178895,Around the World in 80 Days,Jackie Chan|Steve Coogan|CÃ©cile De France|Robert Fyfe|Jim Broadbent,,Frank Coraci,Let your imagination soar.,paris|london|new york|jules verne|san francisco,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",120,Action|Adventure|Comedy,Studio Babelsberg|Walden Media|Babelsberg Film|Mostow/Lieberman Productions|80 Days Productions,6/16/04,380,5.6,2004,126988993.979336,83326593.2962741
21301,tt0337579,0.520891,18000000,65070412,Barbershop 2:  Back in Business,Ice Cube|Cedric the Entertainer|Sean Patrick Thomas|Keke Palmer|Michael Ealy,,Kevin Rodney Sullivan,Let your hair down,blaxploitation,"The continuing adventures of the barbers at Calvin's Barbershop. Gina, a stylist at the beauty shop next door, is now trying to cut in on his buisness. Calvin is again struggling to keep his father's shop and traditions alive--this time against urban developers looking to replace mom &amp; pop establishments with name-brand chains. The world changes, but some things never go out of style--from current events and politics to relationships and love, you can still say anything you want at the barbershop.",106,Comedy|Drama,Metro-Goldwyn-Mayer (MGM),1/20/04,35,5.7,2004,20780017.1966186,75120237.7972812
10046,tt0276830,0.518764999999999,53000000,0,Blueberry,Vincent Cassel|Juliette Lewis|Temuera Morrison|Ernest Borgnine|Djimon Hounsou,,Jan Kounen,The devil you know.,indian territory|indian|marshal|magic|outlaw,"U.S Marshal Mike Donovan has dark memories of the death of his first love. He keeps peace between the Americans and the natives who had temporarily adopted and taken care of him. The evil actions of a white sorcerer lead him to confront the villain in the Sacred Mountains, and, through shamanic rituals conquer his fears and uncover a suppressed memory he would much rather deny.",124,Western,Ultra Films|La Petite Reine|TF1 Films Production|TPS Star|A.J.O.Z. Films,2/9/04,28,4.8,2004,61185606.1900438,0
11137,tt0337697,0.509946,0,0,The Prince & Me,Julia Stiles|Luke Mably|Ben Miller|Miranda Richardson|James Fox,,Martha Coolidge,Finding your inner princess can be such a royal pain.,secret identity|wisconsin|prince|college|modesty,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",111,Comedy|Romance,Paramount Pictures|Lions Gate Films|Epsilon Motion Pictures|Stillking Films|Sobini Films,3/28/04,163,5.8,2004,0,0
10870,tt0368668,0.508061,0,0,Les Dalton,Eric Judor|Ramzy Bedia|SaÃ¯d Serrari|Til Schweiger,,Philippe HaÃ¯m,,indian territory|saloon|robber|bank robber|cutting the cord,"Joe and Averell are the eldest and youngest of the four Dalton brothers, the worst outlaws in Wild West history...",86,Comedy|Western,Union GÃ©nÃ©rale CinÃ©matographique (UGC),12/8/04,39,4,2004,0,0
12450,tt0397501,0.506575,0,0,King Solomon's Mines,Patrick Swayze|Alison Doody|Roy Marsden|John Standing|Sidede Onyulo,,Steve Boyum,The greatest treasure known to man. The greatest adventure of all time.,riddle|treasure|russian|treasure hunt|treasure map,"An adventurous quest for a treasure hidden in King Solomon's mines, based on H. Rider Haggard's timeless tale.",173,Action|Adventure,Larry Levinson Productions|Hallmark Entertainment|Enigma Pictures,6/6/04,12,5,2004,0,0
29979,tt0339147,0.504606999999999,0,371396,Highwaymen,Jim Caviezel|Rhona Mitra|Frankie Faison|Colm Feore|Gordon Currie,,Robert Harmon,"When murder is no accident, revenge is no crime.",car crash|serial killer|series of murders,"James Cray watched as his wife was killed by Fargo, a hit-and-run serial murderer. After severely injuring Fargo and going to prison for several years, James is now determined to avenge his wife's death. He drives across the country looking for Fargo's 1972 Cadillac Eldorado, which the now-disabled killer has turned into a rolling death trap. James' search is helped by a state traffic officer and a singer with her own agenda.",80,Action|Crime|Thriller,New Line Cinema|Cornice Entertainment|Millennium Films,2/13/04,22,5.6,2004,0,428756.403708632
7092,tt0406310,0.504166,0,0,Van Helsing: The London Assignment,Hugh Jackman|Robbie Coltrane|David Wenham|Grey Griffin|Dwight Schultz,,Sharon Bridgeman,,london|mr. hayd|helsing|mision,"It tells of the events before the film, in which monster hunter Gabriel Van Helsing travels to London to investigate a series of horrific, and decidedly supernatural murders, being committed by the mad scientist Dr. Jekyll, in the form of his evil alter-ego, Mr. Hyde.",30,Action|Animation|Fantasy|Horror,Universal Pictures,5/11/04,38,5.9,2004,0,0
10145,tt0356618,0.49851,42000000,117575636,The Forgotten,Julianne Moore|Anthony Edwards|Jessica Hecht|Christopher Kovaleski|Dominic West,,Joseph Ruben,You'll Never Forget The Ones You Love,loss of son|motel|airplane|delusion|grief,"Telly Paretta is a grieving mother struggling to cope with the loss of her 8-year-old son. She is stunned when her psychiatrist reveals that she has created eight years of memories about a son she never had. But when she meets a man who has had a similar experience, Telly embarks on a search to prove her son's existence, and her sanity.",91,Crime|Drama|Horror|Mystery|Science Fiction,Revolution Studios|Jinks/Cohen Company|Visual Arts Entertainment,9/24/04,180,5.4,2004,48486706.7921102,135734652.110187
15566,tt0252028,0.494197,45000000,14793624,Surviving Christmas,Ben Affleck|James Gandolfini|Christina Applegate|Catherine O'Hara|Josh Zuckerman,,Mike Mitchell,,holiday,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories â€“ but he finds that the house in which he was raised is no longer the home in which he grew up.",91,Comedy|Romance,DreamWorks SKG|LivePlanet|Tall Trees Productions,9/21/04,48,5,2004,51950042.9915466,17078431.1733506
7548,tt0375920,0.482163,0,0,The Libertine,Johnny Depp|Samantha Morton|John Malkovich|Rosamund Pike|Paul Ritter,,Laurence Dunmore,He didn't resist temptation. He pursued it.,london|sex|dying and death|poet|theatre milieu,"The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",114,Drama|Romance,First Choice Films|Isle of Man Film,9/16/04,59,5.7,2004,0,0
15775,tt0332136,0.478125,0,0,If Only,Jennifer Love Hewitt|Paul Nicholls|Tom Wilkinson|Diana Hardcastle|Lucy Davenport,,Gil Junger,He loved her like there was no tomorrow.,loss of lover|love|blood|heavy rain|blood on face,"After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",92,Fantasy|Drama|Romance,Intermedia Films|Tapestry Films|Box Film|Outlaw Productions (I)|Love Spell Entertainment,1/23/04,81,6.3,2004,0,0
18804,tt0338097,0.47802,0,0,Head in the Clouds,Charlize Theron|PenÃ©lope Cruz|Stuart Townsend|Thomas Kretschmann|Peter Cockett,http://www.sonyclassics.com/headintheclouds/,John Duigan,"In a city of glamour at a time of decadence they met. An aristocrat, a soldier of conscience, and an entertainer. Together they shared a deep passion.",,"A romantic drama set in 1930's England, Paris, and Spain. Gilda BessÃ© shares her Paris apartment with an Irish schoolteacher, Guy Malyon, and Mia, a refugee from Spain. As the world drifts toward war, Gilda defiantly pursues her hedonistic lifestyle and her burgeoning career as a photographer. But Guy and Mia feel impelled to join the fight against fascism, and the three friends are separated.",121,Drama|Romance|War,Spice Factory|Movision|Remstar Productions|Dakota Films,4/29/04,20,5.9,2004,0,0
1901,tt0385267,0.475589,0,0,In Good Company,Topher Grace|Scarlett Johansson|Dennis Quaid|Marg Helgenberger|David Paymer,,Paul Weitz,"He's rich, young and handsome. He's in love with you and he's your dad's boss.",midlife crisis|daughter|bad boss,"Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea, who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex.",109,Comedy|Drama|Romance,Depth of Field,12/29/04,112,5.8,2004,0,0
9528,tt0377084,0.466384,0,20377075,Ladies in Lavender,Judi Dench|Maggie Smith|Daniel BrÃ¼hl|Freddie Jones|Jimmy Yuill,,Charles Dance,,beach|sister sister relationship|garden|shipwreck|cornwall,"Andrea, a gifted young Polish violinist from Krakow, is bound for America when he is swept overboard by a storm. When the Widdington sisters discover the handsome stranger on the beach below their house, they nurse him back to health. However, the presence of the musically talented young man disrupts the peaceful lives of Ursula and Janet and the community in which they live.",104,Drama|Romance,,6/14/04,14,6.4,2004,0,23524220.4953771
11109,tt0383694,0.459724,11000000,0,Vera Drake,Imelda Staunton|Sally Hawkins|Richard Graham|Eddie Marsan|Anna Keaveney,,Mike Leigh,Wife. Mother. Criminal.,england|mother role|women's prison|police|neighbor,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain â€“ a conflict that leads to tragedy for her family.,125,Crime|Drama,Ingenious Film Partners|Les Films Alain Sarde|UK Film Council|Inside Track 1|Thin Man Films,10/22/04,28,6.1,2004,12698899.3979336,0
23592,tt0316824,0.457793,5400000,0,In Enemy Hands,William H. Macy|Scott Caan|Lauren Holly|Clark Gregg|Ian Somerhalder,,Tony Giglio,,submarine|mutiny|world war ii|prisoner of war,"At the height of Hitler's infamous U-boat war, the crew of the U.S.S. Swordfish were heading home after months at sea. They never made it. Now prisoners of war aboard U-boat 429, a small group of American survivors will find their loyalties put to the ultimate test when they're forced to join their German captors to fight for their very lives.",94,Action|Drama|War|Thriller,,1/1/04,14,5.9,2004,6234005.1589856,0
